order_id,merchant_id,customer_id,order_status,is_test,ordered_at,paid_at
O008770,M02680,C018203,shipped,,2024-12-01T07:08:21,2024-12-01T07:40:21
O008771,M04239,C007535,cancelled,,2024-12-28T04:50:23,
O008772,M03070,C009827,shipped,,2025-03-19T05:30:28,2025-03-19T06:36:28
O008773,M03490,C015875,shipped,,2025-05-08T13:48:29,2025-05-08T14:48:29
O008774,M01426,C003152,shipped,,2025-03-18T08:37:04,2025-03-18T09:37:04
O008775,M00511,C009189,shipped,,2025-01-18T13:49:00,2025-01-18T14:27:00
O008776,M00348,C007146,shipped,,2025-10-08T20:37:22,2025-10-08T22:10:22
O008777,M01972,C010044,shipped,true,2025-07-03T12:41:11,2025-07-03T13:20:11
O008778,M02269,C017409,shipped,,2026-04-09T10:11:29,2026-04-09T12:10:29
O008779,M02838,C003114,partially_shipped,,2025-09-05T21:39:26,2025-09-05T22:25:26
O008780,M04440,C015668,shipped,,2025-07-18T17:53:40,2025-07-18T19:42:40
O008781,M03382,C014660,shipped,,2026-02-11T18:57:15,2026-02-11T20:22:15
O008782,M02805,C018669,shipped,,2025-05-04T13:05:08,2025-05-04T13:56:08
O008783,M01274,C002889,shipped,,2026-04-16T09:08:59,2026-04-16T10:42:59
O008784,M00740,C017516,shipped,false,2025-04-04T18:56:11,2025-04-04T20:28:11
O008785,M04073,C017881,pending,,2025-01-17T10:33:24,2025-01-17T12:15:24
O008786,M04393,C017556,shipped,,2026-03-23T02:48:03,2026-03-23T03:34:03
O008787,M03037,C000157,shipped,,2025-06-02T02:55:28,2025-06-02T04:52:28
O008788,M01855,C002395,cancelled,,2025-10-07T07:19:11,
O008789,M00860,C009102,shipped,,2025-04-06T23:39:56,2025-04-07T01:28:56
O008790,M02541,C014990,shipped,,2024-12-11T11:55:30,2024-12-11T13:01:30
O008791,M01610,C013288,shipped,,2025-08-26T16:27:36,2025-08-26T17:02:36
O008792,M00429,C017611,pending,,2025-07-12T10:35:43,2025-07-12T12:24:43
O008793,M04909,C019292,shipped,,2025-04-29T07:22:05,2025-04-29T07:23:05
O008794,M03035,C002854,shipped,,2026-02-10T12:55:57,2026-02-10T13:12:57
O008795,M04272,C004144,shipped,,2025-11-07T09:10:39,2025-11-07T09:35:39
O008796,M03987,C015993,partially_shipped,,2025-02-13T12:43:44,2025-02-13T14:39:44
O008797,M03628,C004630,shipped,,2025-07-30T02:17:26,2025-07-30T03:03:26
O008798,M01750,C016978,shipped,,2026-01-28T03:44:23,2026-01-28T05:11:23
O008799,M02160,C012271,shipped,,2025-12-30T03:47:21,2025-12-30T05:39:21
O008800,M04516,C009980,shipped,,2025-11-04T13:50:30,2025-11-04T14:24:30
O008801,M04744,C014151,shipped,,2025-09-14T05:28:13,2025-09-14T06:04:13
O008802,M01031,C005362,shipped,,2025-03-27T12:06:49,2025-03-27T12:11:49
O008803,M03398,C017099,shipped,,2025-01-12T03:00:07,2025-01-12T05:00:07
O008804,M00077,C012541,shipped,,2025-04-01T18:57:17,2025-04-01T19:30:17
O008805,M00936,C011740,cancelled,,2025-09-25T19:29:44,
O008806,M04713,C000584,shipped,,2026-01-17T23:21:19,2026-01-17T23:27:19
O008807,M04646,C011780,shipped,,2025-11-18T02:38:01,2025-11-18T02:43:01
O008808,M04288,C016362,cancelled,,2026-01-27T12:05:39,
O008809,M01546,C000113,shipped,true,2025-11-27T13:35:08,2025-11-27T15:00:08
O008810,M01374,C019602,partially_shipped,,2025-04-24T05:41:33,2025-04-24T06:26:33
O008811,M03115,C004509,shipped,,2025-06-27T16:27:23,2025-06-27T17:29:23
O008812,M04833,C015775,shipped,,2026-03-14T01:15:53,2026-03-14T01:33:53
O008813,M02500,C011314,shipped,,2025-09-11T18:17:54,2025-09-11T19:18:54
O008814,M00175,C013965,cancelled,,2025-02-02T21:25:53,
O008815,M03105,C008741,shipped,,2025-11-04T20:36:15,2025-11-04T21:47:15
O008816,M02436,C015389,shipped,,2025-07-18T16:47:57,2025-07-18T17:20:57
O008817,M04781,C017355,shipped,,2024-11-20T07:41:30,2024-11-20T09:34:30
O008818,M02637,C016989,shipped,,2025-03-31T00:40:00,2025-03-31T01:16:00
O008819,M01978,C010396,shipped,,2025-06-21T07:06:45,2025-06-21T07:41:45
O008820,M02658,C003199,shipped,,2024-12-21T17:18:10,2024-12-21T19:04:10
O008821,M02164,C001713,partially_shipped,true,2025-10-14T14:13:27,2025-10-14T15:22:27
O008822,M04906,C014042,partially_shipped,,2025-12-26T17:25:28,2025-12-26T17:57:28
O008823,M04007,C009042,shipped,,2025-03-13T12:43:27,2025-03-13T14:13:27
O008824,M01341,C010802,shipped,,2025-11-15T09:53:57,2025-11-15T11:21:57
O008825,M03215,C014087,partially_shipped,,2025-12-02T10:35:51,2025-12-02T12:15:51
O008826,M03519,C012702,shipped,,2025-09-27T19:18:09,2025-09-27T19:57:09
O008827,M04346,C011252,shipped,,2026-01-05T02:18:58,2026-01-05T03:36:58
O008828,M02578,C008043,shipped,,2025-05-24T06:37:04,2025-05-24T07:31:04
O008829,M02774,C010673,partially_shipped,,2025-04-13T20:57:56,2025-04-13T21:17:56
O008830,M00700,C003371,shipped,,2025-03-07T11:11:21,2025-03-07T11:27:21
O008831,M00605,C008370,shipped,,2024-12-08T16:09:58,2024-12-08T17:16:58
O008832,M02169,C004606,shipped,,2025-03-27T07:11:13,2025-03-27T08:22:13
O008833,M04269,C009923,shipped,,2025-10-10T02:10:31,2025-10-10T04:00:31
O008834,M01989,C002222,shipped,,2025-06-18T11:06:04,2025-06-18T12:32:04
O008835,M00890,C005744,shipped,,2025-04-06T05:46:35,2025-04-06T07:20:35
O008836,M01716,C007155,shipped,,2024-11-04T11:23:23,2024-11-04T12:20:23
O008837,M02242,C003305,shipped,,2025-01-25T11:58:44,2025-01-25T13:30:44
O008838,M01683,C008131,shipped,,2025-12-21T12:58:54,2025-12-21T13:13:54
O008839,M02951,C002028,shipped,,2025-03-27T03:02:23,2025-03-27T04:09:23
O008840,M00405,C001520,shipped,,2026-01-02T04:14:45,2026-01-02T05:38:45
O008841,M04907,C011813,shipped,,2025-06-30T22:30:55,2025-06-30T23:44:55
O008842,M02107,C004020,shipped,,2025-05-20T14:08:58,2025-05-20T15:17:58
O008843,M04995,C008290,shipped,,2025-04-28T04:20:25,2025-04-28T05:18:25
O008844,M03237,C000150,shipped,,2025-03-08T19:19:09,2025-03-08T20:03:09
O008845,M04125,C014018,shipped,,2025-05-30T03:16:01,2025-05-30T03:30:01
O008846,M00544,C000153,shipped,,2025-09-25T21:14:52,2025-09-25T23:14:52
O008847,M02523,C008159,shipped,,2026-01-03T08:27:02,2026-01-03T09:29:02
O008848,M00996,C000429,shipped,,2025-11-19T02:03:35,2025-11-19T02:48:35
O008849,M04266,C006270,partially_shipped,,2025-05-28T22:48:33,2025-05-28T23:59:33
O008850,M00377,C013731,cancelled,,2025-10-08T10:31:01,
O008851,M01889,C002735,shipped,,2025-05-27T23:57:05,2025-05-28T01:57:05
O008852,M00386,C006579,shipped,,2025-03-12T06:38:34,2025-03-12T06:40:34
O008853,M01751,C012569,partially_shipped,,2025-03-15T17:25:19,2025-03-15T18:20:19
O008854,M00962,C004119,shipped,,2024-12-15T10:06:09,2024-12-15T10:55:09
O008855,M03997,C000933,shipped,,2024-11-22T18:09:31,2024-11-22T19:15:31
O008856,M00711,C015367,cancelled,,2025-01-04T07:38:01,
O008857,M04268,C015689,shipped,,2025-09-21T05:23:18,2025-09-21T05:41:18
O008858,M00087,C009573,shipped,,2026-03-29T12:37:18,2026-03-29T14:10:18
O008859,M04394,C006656,pending,,2026-02-05T22:22:04,2026-02-05T23:48:04
O008860,M04053,C017810,partially_shipped,,2025-09-05T18:08:04,2025-09-05T19:23:04
O008861,M04353,C008856,shipped,,2024-11-05T21:36:17,2024-11-05T23:31:17
O008862,M03500,C003682,shipped,,2025-02-15T14:34:38,2025-02-15T14:42:38
O008863,M03190,C009166,shipped,,2025-06-27T21:21:49,2025-06-27T21:22:49
O008864,M01093,C017869,shipped,,2025-09-14T13:28:22,2025-09-14T14:16:22
O008865,M03420,C009203,shipped,,2025-04-18T00:19:48,2025-04-18T01:59:48
O008866,M03276,C008329,shipped,,2024-11-22T05:47:57,2024-11-22T06:23:57
O008867,M00990,C003897,shipped,,2025-10-10T08:53:31,2025-10-10T09:30:31
O008868,M01999,C001234,shipped,,2025-11-07T22:23:35,2025-11-07T23:36:35
O008869,M04239,C016466,shipped,,2025-08-02T17:14:38,2025-08-02T18:02:38
O008870,M01728,C017196,shipped,,2025-05-26T00:27:08,2025-05-26T01:14:08
O008871,M02249,C000313,shipped,,2026-03-29T14:08:55,2026-03-29T15:34:55
O008872,M04944,C002785,shipped,,2025-10-21T23:13:15,2025-10-21T23:30:15
O008873,M03933,C011990,shipped,,2025-10-23T20:58:09,2025-10-23T21:19:09
O008874,M02737,C012145,shipped,,2025-04-17T11:44:48,2025-04-17T12:11:48
O008875,M04132,C002734,shipped,,2024-11-09T10:18:49,2024-11-09T11:44:49
O008876,M00734,C000145,shipped,,2025-10-10T04:19:44,2025-10-10T04:27:44
O008877,M00413,C018707,pending,,2024-12-20T13:48:06,2024-12-20T15:43:06
O008878,M03099,C017331,shipped,,2025-07-27T12:47:26,2025-07-27T13:22:26
O008879,M00826,C018130,shipped,,2026-02-21T09:50:24,2026-02-21T10:49:24
O008880,M00322,C013975,shipped,,2025-06-26T18:46:57,2025-06-26T20:13:57
O008881,M02108,C009030,shipped,true,2025-04-04T16:07:29,2025-04-04T18:03:29
O008882,M01855,C018613,shipped,,2025-01-15T18:14:28,2025-01-15T19:30:28
O008883,M01791,C003342,partially_shipped,,2025-05-07T22:59:02,2025-05-08T00:36:02
O008884,M01630,C017561,cancelled,,2025-10-25T23:51:34,
O008885,M00895,C004751,pending,,2025-10-08T02:46:49,2025-10-08T04:20:49
O008886,M00558,C002003,shipped,,2025-10-09T11:49:45,2025-10-09T11:55:45
O008887,M02484,C003152,shipped,,2026-04-11T21:10:17,2026-04-11T21:38:17
O008888,M04566,C006283,shipped,,2025-02-25T22:21:16,2025-02-25T22:57:16
O008889,M02401,C015580,partially_shipped,,2026-01-20T10:21:26,2026-01-20T11:02:26
O008890,M03114,C013992,shipped,,2025-08-17T07:04:23,2025-08-17T07:47:23
O008891,M03769,C010408,shipped,,2025-12-05T17:21:32,2025-12-05T19:17:32
O008892,M02681,C018656,shipped,,2025-02-08T02:26:52,2025-02-08T03:54:52
O008893,M01438,C002924,shipped,,2026-01-22T02:46:29,2026-01-22T04:20:29
O008894,M02591,C008014,shipped,,2025-01-17T01:16:10,2025-01-17T03:08:10
O008895,M03884,C008965,shipped,,2026-02-22T06:32:34,2026-02-22T07:58:34
O008896,M00331,C014251,shipped,,2026-01-03T03:55:51,2026-01-03T05:51:51
O008897,M02639,C019086,shipped,,2026-02-17T21:08:22,2026-02-17T22:34:22
O008898,M04764,C006567,shipped,,2024-11-07T22:37:49,2024-11-07T23:40:49
O008899,M04225,C016620,shipped,,2026-02-09T06:56:32,2026-02-09T08:16:32
O008900,M01096,C002615,shipped,,2025-12-24T05:14:22,2025-12-24T07:11:22
O008901,M00420,C011525,shipped,,2026-01-14T13:34:08,2026-01-14T15:04:08
O008902,M00870,C018156,partially_shipped,,2025-10-01T14:25:29,2025-10-01T16:14:29
O008903,M02554,C000415,shipped,,2025-03-24T19:09:53,2025-03-24T19:52:53
O008904,M02671,C015701,shipped,,2025-04-02T20:15:38,2025-04-02T22:04:38
O008905,M02244,C015003,shipped,false,2025-05-02T08:57:10,2025-05-02T10:07:10
O008906,M00202,C009158,shipped,,2025-04-07T09:05:35,2025-04-07T09:53:35
O008907,M02514,C002139,shipped,,2026-03-20T17:45:24,2026-03-20T18:32:24
O008908,M01921,C014585,partially_shipped,,2026-02-09T11:38:06,2026-02-09T12:51:06
O008909,M00478,C000211,shipped,,2025-07-29T16:15:25,2025-07-29T17:24:25
O008910,M02587,C007185,shipped,,2025-03-24T09:00:02,2025-03-24T09:28:02
O008911,M01551,C015502,shipped,,2025-08-30T00:52:12,2025-08-30T01:35:12
O008912,M01877,C012006,cancelled,,2026-01-14T10:45:03,
O008913,M04224,C007097,shipped,,2025-04-24T04:03:39,2025-04-24T04:05:39
O008914,M01100,C012347,shipped,,2025-04-19T04:37:38,2025-04-19T05:47:38
O008915,M00735,C013962,pending,,2025-12-26T09:53:47,2025-12-26T10:17:47
O008916,M01781,C015118,shipped,,2026-02-24T12:06:12,2026-02-24T12:43:12
O008917,M00535,C001160,shipped,,2025-03-18T20:58:50,2025-03-18T22:23:50
O008918,M04601,C012385,pending,,2026-01-31T10:49:03,2026-01-31T11:21:03
O008919,M01862,C005189,shipped,,2026-01-31T23:58:35,2026-02-01T00:15:35
O008920,M02719,C000921,shipped,,2025-06-29T00:05:40,2025-06-29T00:06:40
O008921,M00874,C010204,partially_shipped,,2025-10-23T23:40:23,2025-10-23T23:56:23
O008922,M01645,C019249,shipped,,2025-09-27T11:59:54,2025-09-27T12:33:54
O008923,M04775,C005758,shipped,true,2025-07-22T21:20:05,2025-07-22T21:46:05
O008924,M01134,C014356,shipped,,2026-02-12T06:56:27,2026-02-12T07:25:27
O008925,M04904,C001033,partially_shipped,,2025-09-17T22:36:59,2025-09-17T22:46:59
O008926,M02298,C016685,shipped,,2025-03-31T12:56:17,2025-03-31T13:05:17
O008927,M04507,C004129,shipped,,2025-03-31T19:17:13,2025-03-31T19:50:13
O008928,M01206,C017260,shipped,,2025-12-12T22:11:13,2025-12-12T23:00:13
O008929,M01146,C015279,partially_shipped,,2025-11-18T03:14:04,2025-11-18T03:29:04
O008930,M02250,C005394,shipped,,2025-12-12T22:52:51,2025-12-12T23:42:51
O008931,M00275,C008752,shipped,,2026-02-19T03:43:32,2026-02-19T05:15:32
O008932,M00564,C008563,shipped,,2025-08-15T05:33:31,2025-08-15T06:27:31
O008933,M01302,C019332,shipped,,2025-01-17T08:31:53,2025-01-17T09:40:53
O008934,M03107,C001051,shipped,,2025-08-21T04:11:31,2025-08-21T06:10:31
O008935,M01850,C007237,shipped,,2025-02-13T14:35:22,2025-02-13T16:14:22
O008936,M00403,C016944,shipped,,2026-02-26T18:32:16,2026-02-26T20:13:16
O008937,M00430,C013819,shipped,,2025-05-18T02:04:16,2025-05-18T03:18:16
O008938,M02813,C011111,shipped,,2024-11-26T09:50:44,2024-11-26T10:59:44
O008939,M03591,C016939,shipped,,2025-11-11T02:12:33,2025-11-11T02:49:33
O008940,M02183,C014623,shipped,,2024-11-18T23:13:25,2024-11-18T23:47:25
O008941,M00309,C011146,shipped,,2025-08-05T13:42:22,2025-08-05T14:23:22
O008942,M03817,C007023,shipped,,2026-01-16T01:24:11,2026-01-16T02:55:11
O008943,M00396,C002891,shipped,true,2025-04-22T01:34:27,2025-04-22T01:41:27
O008944,M03720,C018013,shipped,,2025-10-07T09:30:33,2025-10-07T10:52:33
O008945,M02110,C005659,shipped,,2026-03-19T06:32:53,2026-03-19T07:43:53
O008946,M00312,C002847,pending,,2025-07-27T09:31:48,2025-07-27T10:40:48
O008947,M04243,C009149,partially_shipped,,2025-04-29T20:23:47,2025-04-29T22:02:47
O008948,M04121,C017844,shipped,,2025-08-17T01:37:31,2025-08-17T01:48:31
O008949,M01221,C004292,partially_shipped,,2025-10-05T12:28:14,2025-10-05T12:49:14
O008950,M01152,C015026,shipped,false,2025-09-09T13:22:21,2025-09-09T14:46:21
O008951,M03013,C005917,shipped,,2025-03-25T15:49:48,2025-03-25T16:42:48
O008952,M01728,C015057,shipped,,2025-04-20T16:41:44,2025-04-20T18:18:44
O008953,M00106,C008613,shipped,,2025-04-02T01:12:12,2025-04-02T01:46:12
O008954,M00145,C011855,shipped,,2026-02-03T17:28:16,2026-02-03T17:52:16
O008955,M02407,C000749,shipped,,2025-03-05T04:25:02,2025-03-05T06:07:02
O008956,M00730,C008486,shipped,,2025-06-14T16:28:50,2025-06-14T17:12:50
O008957,M01159,C013427,shipped,,2025-09-17T00:25:16,2025-09-17T00:37:16
O008958,M02852,C000506,shipped,,2025-08-14T18:47:43,2025-08-14T20:45:43
O008959,M01605,C011531,partially_shipped,,2025-09-16T07:18:15,2025-09-16T08:59:15
O008960,M04346,C002805,shipped,,2025-04-07T16:56:34,2025-04-07T18:14:34
O008961,M03710,C018593,shipped,,2025-12-09T15:41:50,2025-12-09T17:29:50
O008962,M01627,C001752,shipped,,2025-06-21T01:35:45,2025-06-21T03:08:45
O008963,M02483,C007783,partially_shipped,,2025-11-18T05:41:48,2025-11-18T05:57:48
O008964,M02879,C014598,shipped,,2025-03-10T19:29:02,2025-03-10T21:13:02
O008965,M02620,C004821,shipped,,2024-11-22T02:21:24,2024-11-22T04:03:24
O008966,M00490,C009816,shipped,,2025-01-03T17:53:12,2025-01-03T19:21:12
O008967,M00952,C002593,cancelled,,2025-10-17T22:43:10,
O008968,M02325,C003822,shipped,,2026-03-08T19:58:15,2026-03-08T20:45:15
O008969,M03445,C001661,shipped,,2026-03-07T13:03:01,2026-03-07T14:29:01
O008970,M00947,C004235,shipped,,2025-05-14T06:21:18,2025-05-14T07:32:18
O008971,M04627,C012903,shipped,,2026-03-06T18:20:23,2026-03-06T19:17:23
O008972,M03555,C003003,shipped,,2026-01-07T22:19:20,2026-01-07T22:58:20
O008973,M01924,C013379,shipped,,2025-12-25T07:41:54,2025-12-25T07:46:54
O008974,M04205,C004234,pending,,2025-05-23T23:33:29,2025-05-24T01:31:29
O008975,M00629,C000956,partially_shipped,,2025-04-06T01:43:03,2025-04-06T01:44:03
O008976,M01834,C003493,shipped,,2024-11-10T16:23:13,2024-11-10T18:12:13
O008977,M02095,C010701,shipped,,2026-02-07T22:03:23,2026-02-07T23:20:23
O008978,M03045,C017091,partially_shipped,true,2025-05-01T21:07:45,2025-05-01T21:15:45
O008979,M00577,C010854,pending,,2025-03-25T16:07:44,2025-03-25T16:24:44
O008980,M00791,C014568,shipped,,2025-10-09T17:18:53,2025-10-09T18:02:53
O008981,M00625,C005532,partially_shipped,,2026-03-26T09:17:26,2026-03-26T11:15:26
O008982,M04090,C000569,partially_shipped,,2025-05-06T05:42:46,2025-05-06T06:32:46
O008983,M02213,C017506,shipped,true,2025-09-08T02:45:52,2025-09-08T04:30:52
O008984,M02415,C017363,shipped,,2025-04-30T12:29:13,2025-04-30T14:26:13
O008985,M04399,C005571,shipped,,2025-10-17T23:51:33,2025-10-18T00:58:33
O008986,M04543,C011289,shipped,,2024-12-08T22:39:26,2024-12-08T23:28:26
O008987,M03339,C002193,shipped,,2025-10-07T13:11:27,2025-10-07T13:59:27
O008988,M00997,C014486,shipped,,2025-04-03T23:47:34,2025-04-04T01:18:34
O008989,M02605,C018454,shipped,,2025-06-17T17:30:38,2025-06-17T18:08:38
O008990,M01591,C014803,shipped,,2026-01-08T17:20:25,2026-01-08T17:25:25
O008991,M04441,C000710,cancelled,,2025-10-19T01:00:04,
O008992,M00603,C009429,shipped,,2025-03-14T14:26:00,2025-03-14T15:26:00
O008993,M04048,C006751,shipped,,2025-01-18T18:31:59,2025-01-18T19:48:59
O008994,M01958,C002253,shipped,,2025-04-16T23:52:14,2025-04-17T01:50:14
O008995,M00612,C010663,shipped,,2025-07-09T01:20:16,2025-07-09T02:39:16
O008996,M01054,C002837,cancelled,,2024-12-11T03:14:29,
O008997,M04145,C006970,shipped,,2025-02-14T12:52:16,2025-02-14T14:17:16
O008998,M04279,C001334,partially_shipped,,2024-11-05T00:41:40,2024-11-05T02:01:40
O008999,M03776,C006226,shipped,,2025-05-29T08:11:11,2025-05-29T08:13:11
O009000,M00614,C017269,shipped,,2025-10-17T08:04:43,2025-10-17T09:37:43
O009001,M04577,C012629,shipped,,2025-10-15T11:15:01,2025-10-15T11:42:01
O009002,M04909,C010424,shipped,,2025-06-22T01:13:08,2025-06-22T02:12:08
O009003,M03329,C002166,shipped,,2025-08-07T19:44:56,2025-08-07T20:31:56
O009004,M01859,C004511,pending,,2025-02-21T16:35:55,2025-02-21T17:03:55
O009005,M04163,C018252,shipped,,2024-12-28T10:27:21,2024-12-28T12:23:21
O009006,M02468,C005867,shipped,,2025-06-20T21:18:52,2025-06-20T21:53:52
O009007,M04955,C013185,shipped,,2025-03-03T23:42:25,2025-03-03T23:46:25
O009008,M00295,C009081,shipped,,2025-09-21T17:24:49,2025-09-21T17:55:49
O009009,M00003,C016450,shipped,,2026-03-28T17:18:03,2026-03-28T17:47:03
O009010,M03970,C009655,shipped,true,2025-04-24T21:34:17,2025-04-24T22:07:17
O009011,M01836,C008094,shipped,,2025-01-05T19:20:49,2025-01-05T20:32:49
O009012,M04540,C015714,shipped,,2025-05-19T12:00:18,2025-05-19T13:22:18
O009013,M00150,C011799,shipped,,2025-12-17T20:31:36,2025-12-17T20:49:36
O009014,M00066,C016648,pending,,2025-02-09T02:23:43,2025-02-09T02:43:43
O009015,M03909,C006943,shipped,,2025-05-24T11:53:46,2025-05-24T13:36:46
O009016,M00960,C002898,shipped,,2025-05-25T14:57:24,2025-05-25T16:32:24
O009017,M03215,C018791,shipped,,2024-11-16T07:30:29,2024-11-16T08:04:29
O009018,M00325,C018223,shipped,,2025-04-15T11:09:57,2025-04-15T12:07:57
O009019,M02030,C018166,partially_shipped,,2025-08-24T21:24:44,2025-08-24T22:17:44
O009020,M02246,C009300,shipped,,2025-01-30T21:04:56,2025-01-30T21:33:56
O009021,M04560,C001112,shipped,,2026-01-09T03:25:12,2026-01-09T04:35:12
O009022,M02855,C002218,shipped,,2025-06-13T04:15:49,2025-06-13T05:19:49
O009023,M00406,C002985,shipped,,2025-02-14T21:26:01,2025-02-14T22:46:01
O009024,M02172,C015551,shipped,,2026-01-10T17:16:59,2026-01-10T19:02:59
O009025,M00158,C013369,partially_shipped,,2025-04-30T14:02:10,2025-04-30T15:46:10
O009026,M02746,C014203,shipped,,2025-08-19T23:39:31,2025-08-20T00:34:31
O009027,M03672,C008256,shipped,,2025-10-23T11:58:26,2025-10-23T12:18:26
O009028,M01087,C006909,pending,,2025-01-06T07:12:11,2025-01-06T08:21:11
O009029,M00856,C003901,shipped,,2025-04-11T17:26:29,2025-04-11T19:21:29
O009030,M04146,C000304,shipped,,2025-02-25T08:14:07,2025-02-25T08:29:07
O009031,M04326,C006625,shipped,,2025-12-03T11:09:15,2025-12-03T12:43:15
O009032,M03334,C014611,shipped,,2025-08-26T08:42:39,2025-08-26T09:58:39
O009033,M04327,C016567,shipped,,2026-04-13T04:32:40,2026-04-13T04:54:40
O009034,M00147,C008027,shipped,,2025-01-06T07:22:22,2025-01-06T08:23:22
O009035,M02359,C011375,shipped,,2026-04-16T11:47:03,2026-04-16T13:30:03
O009036,M02948,C008025,shipped,,2025-08-26T02:18:27,2025-08-26T02:22:27
O009037,M02255,C011405,shipped,,2024-12-17T15:16:12,2024-12-17T15:27:12
O009038,M04147,C019393,shipped,,2025-12-13T14:03:45,2025-12-13T15:05:45
O009039,M00272,C003525,pending,,2025-12-14T22:10:24,2025-12-14T22:31:24
O009040,M00813,C005561,shipped,,2025-05-18T13:15:49,2025-05-18T15:08:49
O009041,M02351,C007280,shipped,,2024-12-12T20:57:47,2024-12-12T22:04:47
O009042,M02627,C013659,shipped,,2025-12-12T06:33:30,2025-12-12T08:06:30
O009043,M03558,C007664,shipped,,2025-05-22T04:36:47,2025-05-22T06:14:47
O009044,M01596,C006898,shipped,true,2026-02-01T04:13:39,2026-02-01T05:33:39
O009045,M03139,C016191,shipped,,2025-01-02T15:45:08,2025-01-02T16:30:08
O009046,M03652,C004913,cancelled,,2025-03-31T06:44:58,
O009047,M01259,C003610,shipped,,2025-10-14T10:16:31,2025-10-14T10:43:31
O009048,M01311,C006713,shipped,,2025-02-13T21:44:37,2025-02-13T22:00:37
O009049,M00823,C010878,shipped,,2025-11-18T05:30:49,2025-11-18T06:24:49
O009050,M04516,C014094,partially_shipped,,2024-11-14T21:38:34,2024-11-14T22:08:34
O009051,M02553,C015791,shipped,,2025-12-14T03:05:05,2025-12-14T04:17:05
O009052,M04424,C010168,shipped,,2025-11-16T19:11:20,2025-11-16T20:09:20
O009053,M00987,C012041,pending,,2025-11-10T05:38:19,2025-11-10T05:59:19
O009054,M04834,C018919,shipped,,2025-07-08T02:13:58,2025-07-08T03:12:58
O009055,M02957,C015034,shipped,,2024-12-19T04:28:41,2024-12-19T04:40:41
O009056,M00538,C011587,shipped,,2025-03-10T04:47:22,2025-03-10T05:18:22
O009057,M00736,C018043,cancelled,,2025-02-20T22:13:16,
O009058,M01843,C004917,shipped,,2026-02-02T04:26:36,2026-02-02T05:49:36
O009059,M01131,C016077,shipped,,2026-02-24T01:56:52,2026-02-24T03:49:52
O009060,M04980,C001227,pending,,2025-06-26T16:51:11,2025-06-26T17:16:11
O009061,M03849,C009952,shipped,,2025-12-31T00:29:31,2025-12-31T01:40:31
O009062,M03680,C009073,shipped,,2025-04-08T06:04:13,2025-04-08T07:10:13
O009063,M01079,C016423,shipped,,2025-04-10T02:02:54,2025-04-10T02:04:54
O009064,M03035,C005108,shipped,,2025-11-09T15:17:30,2025-11-09T16:10:30
O009065,M01265,C000173,shipped,,2025-12-15T09:34:21,2025-12-15T10:36:21
O009066,M04725,C016051,shipped,,2026-03-16T13:08:57,2026-03-16T14:58:57
O009067,M00836,C012374,shipped,,2025-06-01T23:35:11,2025-06-02T00:39:11
O009068,M01396,C010412,shipped,,2025-07-04T19:21:24,2025-07-04T20:32:24
O009069,M03541,C016620,pending,,2025-05-15T14:26:53,2025-05-15T15:33:53
O009070,M03274,C007728,shipped,,2025-02-14T06:17:42,2025-02-14T07:17:42
O009071,M04373,C004991,partially_shipped,,2025-04-18T06:39:54,2025-04-18T08:04:54
O009072,M01138,C000382,partially_shipped,,2024-12-24T01:05:31,2024-12-24T01:56:31
O009073,M04119,C011154,cancelled,,2026-01-20T23:57:44,
O009074,M02166,C014984,shipped,,2025-07-03T03:00:56,2025-07-03T04:56:56
O009075,M01863,C007211,pending,,2024-11-25T23:22:14,2024-11-25T23:31:14
O009076,M04343,C007317,cancelled,,2025-02-27T13:55:10,
O009077,M02633,C017061,shipped,,2025-12-19T00:39:36,2025-12-19T02:39:36
O009078,M03781,C018338,shipped,,2025-03-01T17:01:20,2025-03-01T17:11:20
O009079,M04179,C012944,pending,,2025-12-01T14:31:19,2025-12-01T15:13:19
O009080,M03808,C016636,shipped,,2025-03-30T05:37:05,2025-03-30T07:20:05
O009081,M02148,C011548,shipped,,2025-04-06T18:05:34,2025-04-06T18:54:34
O009082,M04569,C016673,shipped,,2024-11-08T09:52:47,2024-11-08T10:18:47
O009083,M01155,C006023,shipped,,2025-12-30T12:11:14,2025-12-30T13:11:14
O009084,M02829,C012562,shipped,,2025-08-25T21:11:12,2025-08-25T22:23:12
O009085,M03226,C007673,shipped,,2024-11-02T13:05:54,2024-11-02T14:45:54
O009086,M04245,C007470,shipped,,2025-05-12T03:14:31,2025-05-12T03:47:31
O009087,M02739,C013755,shipped,,2026-03-20T07:50:02,2026-03-20T08:27:02
O009088,M01690,C016360,shipped,,2026-01-30T07:16:29,2026-01-30T09:00:29
O009089,M03561,C014076,shipped,,2025-08-06T21:53:35,2025-08-06T23:31:35
O009090,M02377,C011504,cancelled,true,2025-07-29T10:48:19,
O009091,M01720,C006850,shipped,true,2026-02-06T02:14:54,2026-02-06T03:17:54
O009092,M04861,C004830,shipped,,2024-12-16T09:07:06,2024-12-16T10:19:06
O009093,M04924,C010057,shipped,,2026-02-17T11:20:31,2026-02-17T12:33:31
O009094,M02276,C003752,shipped,,2025-02-15T02:22:18,2025-02-15T04:11:18
O009095,M01680,C003371,shipped,,2026-03-30T04:00:33,2026-03-30T04:23:33
O009096,M04477,C015206,shipped,,2025-03-26T17:24:00,2025-03-26T18:16:00
